Time	TH	ErrTH	H	Prob[p21--mTORC1_S6K1--Senescence--AKT]	ErrProb[p21--mTORC1_S6K1--Senescence--AKT]	Prob[Insulin--p21]	ErrProb[Insulin--p21]	Prob[p21]	ErrProb[p21]	Prob[Insulin--Senescence--AKT]	ErrProb[Insulin--Senescence--AKT]	Prob[Senescence]	ErrProb[Senescence]	Prob[Insulin--mTORC1_S6K1--Senescence]	ErrProb[Insulin--mTORC1_S6K1--Senescence]	Prob[p21--mTORC1_S6K1--AKT]	ErrProb[p21--mTORC1_S6K1--AKT]	Prob[<nil>]	ErrProb[<nil>]	Prob[Insulin--p21--mTORC1_S6K1--Senescence--AKT]	ErrProb[Insulin--p21--mTORC1_S6K1--Senescence--AKT]	Prob[Insulin--mTORC1_S6K1--Senescence--AKT]	ErrProb[Insulin--mTORC1_S6K1--Senescence--AKT]	Prob[p21--mTORC1_S6K1--Senescence]	ErrProb[p21--mTORC1_S6K1--Senescence]	Prob[mTORC1_S6K1--AKT]	ErrProb[mTORC1_S6K1--AKT]	Prob[mTORC1_S6K1]	ErrProb[mTORC1_S6K1]	Prob[Insulin--mTORC1_S6K1]	ErrProb[Insulin--mTORC1_S6K1]	Prob[Insulin]	ErrProb[Insulin]	Prob[mTORC1_S6K1--Senescence]	ErrProb[mTORC1_S6K1--Senescence]	Prob[Senescence--AKT]	ErrProb[Senescence--AKT]	Prob[p21--mTORC1_S6K1]	ErrProb[p21--mTORC1_S6K1]	Prob[p21--Senescence--AKT]	ErrProb[p21--Senescence--AKT]	Prob[Insulin--p21--Senescence]	ErrProb[Insulin--p21--Senescence]	Prob[mTORC1_S6K1--Senescence--AKT]	ErrProb[mTORC1_S6K1--Senescence--AKT]	Prob[Insulin--p21--AKT]	ErrProb[Insulin--p21--AKT]	Prob[Insulin--p21--Senescence--AKT]	ErrProb[Insulin--p21--Senescence--AKT]	Prob[Insulin--AKT]	ErrProb[Insulin--AKT]	Prob[Insulin--mTORC1_S6K1--AKT]	ErrProb[Insulin--mTORC1_S6K1--AKT]	Prob[Insulin--Senescence]	ErrProb[Insulin--Senescence]	Prob[p21--AKT]	ErrProb[p21--AKT]	Prob[AKT]	ErrProb[AKT]	Prob[Insulin--p21--mTORC1_S6K1]	ErrProb[Insulin--p21--mTORC1_S6K1]	Prob[Insulin--p21--mTORC1_S6K1--AKT]	ErrProb[Insulin--p21--mTORC1_S6K1--AKT]	Prob[Insulin--p21--mTORC1_S6K1--Senescence]	ErrProb[Insulin--p21--mTORC1_S6K1--Senescence]	Prob[p21--Senescence]	ErrProb[p21--Senescence]	
364.9000	0.0000	0.0000	0.5997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.854000	0.011172	0	0	0	0	0	0	0	0	0	0	0.146000	0.011172	0	0	
365.0000	0.0000	0.0000	0.5997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.854000	0.011172	0	0	0	0	0	0	0	0	0	0	0.146000	0.011172	0	0	
365.1000	0.0000	0.0000	0.5997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.854000	0.011172	0	0	0	0	0	0	0	0	0	0	0.146000	0.011172	0	0	
365.2000	0.0000	0.0000	0.5997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.854000	0.011172	0	0	0	0	0	0	0	0	0	0	0.146000	0.011172	0	0	
365.3000	0.0000	0.0000	0.5997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.854000	0.011172	0	0	0	0	0	0	0	0	0	0	0.146000	0.011172	0	0	
365.4000	0.0000	0.0000	0.5997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.854000	0.011172	0	0	0	0	0	0	0	0	0	0	0.146000	0.011172	0	0	
365.5000	0.0000	0.0000	0.5997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.854000	0.011172	0	0	0	0	0	0	0	0	0	0	0.146000	0.011172	0	0	
365.6000	0.0000	0.0000	0.5997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.854000	0.011172	0	0	0	0	0	0	0	0	0	0	0.146000	0.011172	0	0	
365.7000	0.0000	0.0000	0.5997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.854000	0.011172	0	0	0	0	0	0	0	0	0	0	0.146000	0.011172	0	0	
365.8000	0.0000	0.0000	0.5997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.854000	0.011172	0	0	0	0	0	0	0	0	0	0	0.146000	0.011172	0	0	
365.9000	0.0000	0.0000	0.5997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.854000	0.011172	0	0	0	0	0	0	0	0	0	0	0.146000	0.011172	0	0	
366.0000	0.0000	0.0000	0.5997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.854000	0.011172	0	0	0	0	0	0	0	0	0	0	0.146000	0.011172	0	0	
366.1000	0.0000	0.0000	0.5997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.854000	0.011172	0	0	0	0	0	0	0	0	0	0	0.146000	0.011172	0	0	
366.2000	0.0000	0.0000	0.5997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.854000	0.011172	0	0	0	0	0	0	0	0	0	0	0.146000	0.011172	0	0	
366.3000	0.0000	0.0000	0.5997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.854000	0.011172	0	0	0	0	0	0	0	0	0	0	0.146000	0.011172	0	0	
366.4000	0.0000	0.0000	0.5997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.854000	0.011172	0	0	0	0	0	0	0	0	0	0	0.146000	0.011172	0	0	
366.5000	0.0000	0.0000	0.5997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.854000	0.011172	0	0	0	0	0	0	0	0	0	0	0.146000	0.011172	0	0	
366.6000	0.0000	0.0000	0.5997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.854000	0.011172	0	0	0	0	0	0	0	0	0	0	0.146000	0.011172	0	0	
366.7000	0.0000	0.0000	0.5997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.854000	0.011172	0	0	0	0	0	0	0	0	0	0	0.146000	0.011172	0	0	
366.8000	0.0000	0.0000	0.5997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.854000	0.011172	0	0	0	0	0	0	0	0	0	0	0.146000	0.011172	0	0	
366.9000	0.0000	0.0000	0.5997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.854000	0.011172	0	0	0	0	0	0	0	0	0	0	0.146000	0.011172	0	0	
367.0000	0.0000	0.0000	0.5997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.854000	0.011172	0	0	0	0	0	0	0	0	0	0	0.146000	0.011172	0	0	
367.1000	0.0000	0.0000	0.5997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.854000	0.011172	0	0	0	0	0	0	0	0	0	0	0.146000	0.011172	0	0	
367.2000	0.0000	0.0000	0.5997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.854000	0.011172	0	0	0	0	0	0	0	0	0	0	0.146000	0.011172	0	0	
367.3000	0.0000	0.0000	0.5997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.854000	0.011172	0	0	0	0	0	0	0	0	0	0	0.146000	0.011172	0	0	
367.4000	0.0000	0.0000	0.5997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.854000	0.011172	0	0	0	0	0	0	0	0	0	0	0.146000	0.011172	0	0	
367.5000	0.0000	0.0000	0.5997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.854000	0.011172	0	0	0	0	0	0	0	0	0	0	0.146000	0.011172	0	0	
367.6000	0.0000	0.0000	0.5997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.854000	0.011172	0	0	0	0	0	0	0	0	0	0	0.146000	0.011172	0	0	
367.7000	0.0000	0.0000	0.5997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.854000	0.011172	0	0	0	0	0	0	0	0	0	0	0.146000	0.011172	0	0	
367.8000	0.0000	0.0000	0.5997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.854000	0.011172	0	0	0	0	0	0	0	0	0	0	0.146000	0.011172	0	0	
367.9000	0.0000	0.0000	0.5997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.854000	0.011172	0	0	0	0	0	0	0	0	0	0	0.146000	0.011172	0	0	
368.0000	0.0000	0.0000	0.5997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.854000	0.011172	0	0	0	0	0	0	0	0	0	0	0.146000	0.011172	0	0	
368.1000	0.0000	0.0000	0.5997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.854000	0.011172	0	0	0	0	0	0	0	0	0	0	0.146000	0.011172	0	0	
368.2000	0.0000	0.0000	0.5997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.854000	0.011172	0	0	0	0	0	0	0	0	0	0	0.146000	0.011172	0	0	
368.3000	0.0000	0.0000	0.5997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.854000	0.011172	0	0	0	0	0	0	0	0	0	0	0.146000	0.011172	0	0	
368.4000	0.0000	0.0000	0.5997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.854000	0.011172	0	0	0	0	0	0	0	0	0	0	0.146000	0.011172	0	0	
368.5000	0.0000	0.0000	0.5997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.854000	0.011172	0	0	0	0	0	0	0	0	0	0	0.146000	0.011172	0	0	
368.6000	0.0000	0.0000	0.5997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.854000	0.011172	0	0	0	0	0	0	0	0	0	0	0.146000	0.011172	0	0	
368.7000	0.0000	0.0000	0.5997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.854000	0.011172	0	0	0	0	0	0	0	0	0	0	0.146000	0.011172	0	0	
368.8000	0.0000	0.0000	0.5997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.854000	0.011172	0	0	0	0	0	0	0	0	0	0	0.146000	0.011172	0	0	
368.9000	0.0000	0.0000	0.5997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.854000	0.011172	0	0	0	0	0	0	0	0	0	0	0.146000	0.011172	0	0	
369.0000	0.0000	0.0000	0.5997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.854000	0.011172	0	0	0	0	0	0	0	0	0	0	0.146000	0.011172	0	0	
369.1000	0.0000	0.0000	0.5997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.854000	0.011172	0	0	0	0	0	0	0	0	0	0	0.146000	0.011172	0	0	
369.2000	0.0000	0.0000	0.5997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.854000	0.011172	0	0	0	0	0	0	0	0	0	0	0.146000	0.011172	0	0	
369.3000	0.0000	0.0000	0.5997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.854000	0.011172	0	0	0	0	0	0	0	0	0	0	0.146000	0.011172	0	0	
369.4000	0.0000	0.0000	0.5997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.854000	0.011172	0	0	0	0	0	0	0	0	0	0	0.146000	0.011172	0	0	
369.5000	0.0000	0.0000	0.5997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.854000	0.011172	0	0	0	0	0	0	0	0	0	0	0.146000	0.011172	0	0	
369.6000	0.0000	0.0000	0.5997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.854000	0.011172	0	0	0	0	0	0	0	0	0	0	0.146000	0.011172	0	0	
369.7000	0.0000	0.0000	0.5997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.854000	0.011172	0	0	0	0	0	0	0	0	0	0	0.146000	0.011172	0	0	
369.8000	0.0000	0.0000	0.5997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.854000	0.011172	0	0	0	0	0	0	0	0	0	0	0.146000	0.011172	0	0	
369.9000	0.0000	0.0000	0.5997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.854000	0.011172	0	0	0	0	0	0	0	0	0	0	0.146000	0.011172	0	0	
370.0000	0.0000	0.0000	0.5997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.854000	0.011172	0	0	0	0	0	0	0	0	0	0	0.146000	0.011172	0	0	
370.1000	0.0000	0.0000	0.5997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.854000	0.011172	0	0	0	0	0	0	0	0	0	0	0.146000	0.011172	0	0	
370.2000	0.0000	0.0000	0.5997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.854000	0.011172	0	0	0	0	0	0	0	0	0	0	0.146000	0.011172	0	0	
370.3000	0.0000	0.0000	0.5997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.854000	0.011172	0	0	0	0	0	0	0	0	0	0	0.146000	0.011172	0	0	
370.4000	0.0000	0.0000	0.5997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.854000	0.011172	0	0	0	0	0	0	0	0	0	0	0.146000	0.011172	0	0	
370.5000	0.0000	0.0000	0.5997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.854000	0.011172	0	0	0	0	0	0	0	0	0	0	0.146000	0.011172	0	0	
370.6000	0.0000	0.0000	0.5997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.854000	0.011172	0	0	0	0	0	0	0	0	0	0	0.146000	0.011172	0	0	
370.7000	0.0000	0.0000	0.5997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.854000	0.011172	0	0	0	0	0	0	0	0	0	0	0.146000	0.011172	0	0	
370.8000	0.0000	0.0000	0.5997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.854000	0.011172	0	0	0	0	0	0	0	0	0	0	0.146000	0.011172	0	0	
370.9000	0.0000	0.0000	0.5997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.854000	0.011172	0	0	0	0	0	0	0	0	0	0	0.146000	0.011172	0	0	
371.0000	0.0000	0.0000	0.5997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.854000	0.011172	0	0	0	0	0	0	0	0	0	0	0.146000	0.011172	0	0	
371.1000	0.0000	0.0000	0.5997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.854000	0.011172	0	0	0	0	0	0	0	0	0	0	0.146000	0.011172	0	0	
371.2000	0.0000	0.0000	0.5997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.854000	0.011172	0	0	0	0	0	0	0	0	0	0	0.146000	0.011172	0	0	
371.3000	0.0000	0.0000	0.5997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.854000	0.011172	0	0	0	0	0	0	0	0	0	0	0.146000	0.011172	0	0	
371.4000	0.0000	0.0000	0.5997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.854000	0.011172	0	0	0	0	0	0	0	0	0	0	0.146000	0.011172	0	0	
371.5000	0.0000	0.0000	0.5997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.854000	0.011172	0	0	0	0	0	0	0	0	0	0	0.146000	0.011172	0	0	
371.6000	0.0000	0.0000	0.5997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.854000	0.011172	0	0	0	0	0	0	0	0	0	0	0.146000	0.011172	0	0	
371.7000	0.0000	0.0000	0.5997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.854000	0.011172	0	0	0	0	0	0	0	0	0	0	0.146000	0.011172	0	0	
371.8000	0.0000	0.0000	0.5997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.854000	0.011172	0	0	0	0	0	0	0	0	0	0	0.146000	0.011172	0	0	
371.9000	0.0000	0.0000	0.5997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.854000	0.011172	0	0	0	0	0	0	0	0	0	0	0.146000	0.011172	0	0	
372.0000	0.0000	0.0000	0.5997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.854000	0.011172	0	0	0	0	0	0	0	0	0	0	0.146000	0.011172	0	0	
372.1000	0.0000	0.0000	0.5997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.854000	0.011172	0	0	0	0	0	0	0	0	0	0	0.146000	0.011172	0	0	
372.2000	0.0000	0.0000	0.5997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.854000	0.011172	0	0	0	0	0	0	0	0	0	0	0.146000	0.011172	0	0	
372.3000	0.0000	0.0000	0.5997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.854000	0.011172	0	0	0	0	0	0	0	0	0	0	0.146000	0.011172	0	0	
372.4000	0.0000	0.0000	0.5997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.854000	0.011172	0	0	0	0	0	0	0	0	0	0	0.146000	0.011172	0	0	
372.5000	0.0000	0.0000	0.5997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.854000	0.011172	0	0	0	0	0	0	0	0	0	0	0.146000	0.011172	0	0	
372.6000	0.0000	0.0000	0.5997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.854000	0.011172	0	0	0	0	0	0	0	0	0	0	0.146000	0.011172	0	0	
